activity_id,molecule_chembl_id,canonical_smiles,activity_type_source,standard_type,standard_relation,standard_value,standard_value_num,standard_units,pActivity,pchembl_value,assay_type,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,document_chembl_id
162914,CHEMBL294594,NS(=O)(=O)c1ccccc1-c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,IC50,IC50,=,240.0,240.0,nM,6.619788758288394,6.62,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
162915,CHEMBL62563,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1)N1CCOCC1,IC50,IC50,=,640.0,640.0,nM,6.1938200260161125,6.19,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
162916,CHEMBL292941,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)O)cc1,IC50,IC50,=,41.0,41.0,nM,7.3872161432802645,7.39,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
164077,CHEMBL65343,CCN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,IC50,IC50,=,90.0,90.0,nM,7.045757490560675,7.05,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
164078,CHEMBL65613,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1)N1CCCCC1,IC50,IC50,=,120.0,120.0,nM,6.920818753952375,6.92,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
164079,CHEMBL294115,N=C(c1ccc(CN2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2=O)cc1)N1CCC1,IC50,IC50,=,11.0,11.0,nM,7.958607314841775,7.96,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
164622,CHEMBL277240,CC(=N)N1CC[C@H](Oc2ccc(C(Cc3cc4ccc(C(=N)N)cc4o3)C(=O)O)cc2)C1,IC50,IC50,=,840.0,840.0,nM,6.075720713938118,6.08,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
165229,CHEMBL304859,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1)N1CCCCC1,IC50,IC50,=,71.0,71.0,nM,7.1487416512809245,7.15,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
165706,CHEMBL280162,CCOC(=O)C(Cc1cc2cc(C(=N)N)ccc2o1)c1ccc(O[C@H]2CCNC2)cc1,IC50,IC50,=,1000.0,1000.0,nM,6.0,6.00,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
166501,CHEMBL65128,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1)N1CCC1,IC50,IC50,=,25.0,25.0,nM,7.6020599913279625,7.60,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
166502,CHEMBL64904,C#CCN(C)C(=O)CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,14.0,14.0,nM,7.853871964321762,7.85,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
167836,CHEMBL66583,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCC2)cc1,IC50,IC50,=,5.0,5.0,nM,8.301029995663981,8.30,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
167837,CHEMBL291429,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCCCC2)cc1,IC50,IC50,=,7.0,7.0,nM,8.154901959985743,8.15,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
167838,CHEMBL293423,N=C(c1ccc(CN2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2=O)cc1)N1CCCC1,IC50,IC50,=,240.0,240.0,nM,6.619788758288394,6.62,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
168398,CHEMBL19626,N=C(N)c1ccc2oc(CCc3ccc(O[C@H]4CCNC4)cc3)cc2c1,IC50,IC50,=,940.0,940.0,nM,6.026872146400301,6.03,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
168406,CHEMBL19594,CC(=N)N1CC[C@H](Oc2ccc(C(Cc3ccc4cc(C(=N)N)ccc4c3)C(=O)O)cc2)C1,IC50,IC50,=,360.0,360.0,nM,6.443697499232712,6.44,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
169029,CHEMBL61950,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2C(=O)O)cc1,IC50,IC50,=,12.0,12.0,nM,7.920818753952375,7.92,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
170238,CHEMBL62746,N=C(N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,IC50,IC50,=,64.0,64.0,nM,7.1938200260161125,7.19,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
170239,CHEMBL62758,CCN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,IC50,IC50,=,67.0,67.0,nM,7.173925197299173,7.17,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
170240,CHEMBL293462,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,IC50,IC50,=,9.0,9.0,nM,8.045757490560675,8.05,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
170242,CHEMBL303504,CNC(=O)CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,11.0,11.0,nM,7.958607314841775,7.96,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
170243,CHEMBL64994,COC(=O)C1CCN(C(=O)CC2CN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CCN2C(=O)c2ccc(C3=NCCN3C)cc2)CC1,IC50,IC50,=,8.0,8.0,nM,8.096910013008056,8.10,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
171441,CHEMBL65877,CN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1,IC50,IC50,=,230.0,230.0,nM,6.638272163982407,6.64,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
171442,CHEMBL63518,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCC2)cc1,IC50,IC50,=,10.0,10.0,nM,8.0,8.00,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
172688,CHEMBL291430,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)O)cc1,IC50,IC50,=,29.0,29.0,nM,7.537602002101044,7.54,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
172689,CHEMBL291644,C#CCN(C)C(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,19.0,19.0,nM,7.721246399047171,7.72,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
173117,CHEMBL279959,N=C(N)c1ccc2cc(CC(C(=O)O)c3ccc(O[C@H]4CCNC4)cc3)ccc2c1,IC50,IC50,=,4100.0,4100.0,nM,5.3872161432802645,5.39,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
173163,CHEMBL279270,CCOC(=O)C(Cc1ccc2cc(C(=N)N)ccc2c1)c1ccc(O[C@H]2CCNC2)cc1,IC50,IC50,=,4200.0,4200.0,nM,5.376750709602099,5.38,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
173166,CHEMBL19368,CC(=N)N1CC[C@H](Oc2ccc(CCc3cc4cc(C(=N)N)ccc4o3)cc2)C1,IC50,IC50,=,640.0,640.0,nM,6.1938200260161125,6.19,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
173749,CHEMBL302178,N=C(c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4cc(Br)ccc4c3)CC2)cc1)N1CCCCC1,IC50,IC50,=,160.0,160.0,nM,6.795880017344075,6.80,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
173750,CHEMBL304080,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCCC2)cc1,IC50,IC50,=,6.0,6.0,nM,8.221848749616356,8.22,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
173751,CHEMBL62656,N=C(c1ccc(CN2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2=O)cc1)N1CCC1,IC50,IC50,=,8.0,8.0,nM,8.096910013008056,8.10,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
174915,CHEMBL63672,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2CC(=O)N2CCN(c3ccncc3)CC2)cc1,IC50,IC50,=,8.0,8.0,nM,8.096910013008056,8.10,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
174916,CHEMBL305379,CN(C)C(=N)c1ccc(CN2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2=O)cc1,IC50,IC50,=,37.0,37.0,nM,7.431798275933005,7.43,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
175443,CHEMBL19365,CC(=N)N1CC[C@H](Oc2ccc([C@@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,IC50,IC50,=,500.0,500.0,nM,6.301029995663981,6.30,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
175480,CHEMBL277267,CCOC(=O)C(Cc1ccc2ccc(C(=N)N)cc2c1)c1ccc(O[C@H]2CCNC2)cc1,IC50,IC50,=,310.0,310.0,nM,6.508638306165727,6.51,B,CHEMBL659605,In vitro evaluation for the concentration needed for inhibiting factor Xa by 50%,CHEMBL244,Coagulation factor X,CHEMBL1127638
176213,CHEMBL65544,O=C(c1ccc(C2=NCCN2)cc1)N1CCN(S(=O)(=O)c2ccc3cc(Br)ccc3c2)CC1,IC50,IC50,=,530.0,530.0,nM,6.275724130399211,6.28,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
176214,CHEMBL293217,CN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cc1,IC50,IC50,=,20.0,20.0,nM,7.698970004336019,7.70,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
176215,CHEMBL65146,COC(=O)CC1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,3.0,3.0,nM,8.522878745280337,8.52,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
176216,CHEMBL303345,CN1CCN=C1c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2CC(=O)N2CCC(C(=O)O)CC2)cc1,IC50,IC50,=,8.0,8.0,nM,8.096910013008056,8.10,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
177429,CHEMBL63475,CN(C)C(=N)c1ccc(C(=O)N2CCN(S(=O)(=O)c3cc4ccc(Cl)cc4s3)CC2)cc1,IC50,IC50,=,27.0,27.0,nM,7.568636235841012,7.57,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
177430,CHEMBL62870,COC(=O)C1CN(S(=O)(=O)c2cc3cc(Cl)ccc3[nH]2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,27.0,27.0,nM,7.568636235841012,7.57,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
177431,CHEMBL292305,CN(C)C(=O)CC1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1C(=O)c1ccc(C2=NCCN2C)cc1,IC50,IC50,=,7.0,7.0,nM,8.154901959985743,8.15,B,CHEMBL659609,In vitro inhibitory activity against Coagulation factor X was determined,CHEMBL244,Coagulation factor X,CHEMBL1137970
