action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pKi,selected_endpoint,activity_type_cleaned
,,2447230,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.33', 'le': '0.38', 'lle': '5.26', 'sei': '16.27'}",,CHEMBL471550,,CHEMBL471550,10.60,0,http://www.openphacts.org/units/Nanomolar,720113,=,1,1,=,,Ki,nM,,0.025,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.025,Ki,0.025,10.602059991327963,pKi,Ki
,,2447231,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNc5nccs5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '19.03', 'le': '0.37', 'lle': '4.57', 'sei': '14.21'}",,CHEMBL513062,,CHEMBL513062,10.27,0,http://www.openphacts.org/units/Nanomolar,720032,=,1,1,=,,Ki,nM,,0.054,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.054,Ki,0.054,10.267606240177031,pKi,Ki
,,2447232,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCC(O)CC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.23', 'le': '0.35', 'lle': '5.26', 'sei': '13.91'}",,CHEMBL479925,,CHEMBL479925,9.85,0,http://www.openphacts.org/units/Nanomolar,720031,=,1,1,=,,Ki,nM,,0.14,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.14,Ki,0.14,9.853871964321762,pKi,Ki
,,2447233,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '19.36', 'le': '0.37', 'lle': '5.72', 'sei': '17.04'}",,CHEMBL471565,,CHEMBL471565,10.19,0,http://www.openphacts.org/units/Nanomolar,720030,=,1,1,=,,Ki,nM,,0.064,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.064,Ki,0.064,10.193820026016112,pKi,Ki
,,2447234,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '19.79', 'le': '0.37', 'lle': '6.22', 'sei': '14.71'}",,CHEMBL508428,,CHEMBL508428,10.42,0,http://www.openphacts.org/units/Nanomolar,719491,=,1,1,=,,Ki,nM,,0.038,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.038,Ki,0.038,10.42021640338319,pKi,Ki
,,2447235,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.91', 'le': '0.39', 'lle': '5.45', 'sei': '21.10'}",,CHEMBL461091,,CHEMBL461091,10.68,0,http://www.openphacts.org/units/Nanomolar,719955,=,1,1,=,,Ki,nM,,0.021,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.021,Ki,0.021,10.67778070526608,pKi,Ki
,,2447237,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC5CCCC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.91', 'le': '0.36', 'lle': '4.25', 'sei': '16.70'}",,CHEMBL461090,,CHEMBL461090,9.92,0,http://www.openphacts.org/units/Nanomolar,719954,=,1,1,=,,Ki,nM,,0.12,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.12,Ki,0.12,9.920818753952375,pKi,Ki
,,2447238,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.81', 'le': '0.39', 'lle': '5.25', 'sei': '17.47'}",,CHEMBL518648,,CHEMBL518648,10.38,0,http://www.openphacts.org/units/Nanomolar,719953,=,1,1,=,,Ki,nM,,0.042,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.042,Ki,0.042,10.3767507096021,pKi,Ki
,,2447239,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '21.58', 'le': '0.41', 'lle': '5.76', 'sei': '20.66'}",,CHEMBL461297,,CHEMBL461297,10.46,0,http://www.openphacts.org/units/Nanomolar,719864,=,1,1,=,,Ki,nM,,0.035,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.035,Ki,0.035,10.455931955649724,pKi,Ki
,,2447240,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.71', 'le': '0.39', 'lle': '5.39', 'sei': '16.41'}",,CHEMBL460884,,CHEMBL460884,9.74,0,http://www.openphacts.org/units/Nanomolar,719863,=,1,1,=,,Ki,nM,,0.18,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.18,Ki,0.18,9.744727494896694,pKi,Ki
,,2447241,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.25', 'le': '0.38', 'lle': '5.15', 'sei': '12.60'}",,CHEMBL517263,,CHEMBL517263,9.24,0,http://www.openphacts.org/units/Nanomolar,719862,=,1,1,=,,Ki,nM,,0.57,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.57,Ki,0.57,9.244125144327509,pKi,Ki
,,2447242,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)Nc5nnn[nH]5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '15.83', 'le': '0.30', 'lle': '5.23', 'sei': '6.51'}",,CHEMBL460681,,CHEMBL460681,8.52,0,http://www.openphacts.org/units/Nanomolar,719861,=,1,1,=,,Ki,nM,,3.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,3.0,Ki,3.0,8.522878745280337,pKi,Ki
,,2447243,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)Nc5nncs5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '15.77', 'le': '0.31', 'lle': '4.12', 'sei': '8.55'}",,CHEMBL460056,,CHEMBL460056,8.74,0,http://www.openphacts.org/units/Nanomolar,719751,=,1,1,=,,Ki,nM,,1.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.8,Ki,1.8,8.744727494896694,pKi,Ki
,,2447244,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N5CCC(O)CC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '13.10', 'le': '0.25', 'lle': '3.15', 'sei': '8.27'}",,CHEMBL460055,,CHEMBL460055,7.27,0,http://www.openphacts.org/units/Nanomolar,719750,=,1,1,=,,Ki,nM,,54.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,54.0,Ki,54.0,7.267606240177031,pKi,Ki
,,2447245,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N5CCCC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '12.91', 'le': '0.24', 'lle': '2.01', 'sei': '10.01'}",,CHEMBL459854,,CHEMBL459854,6.77,0,http://www.openphacts.org/units/Nanomolar,719749,=,1,1,=,,Ki,nM,,169.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,169.0,Ki,169.0,6.772113295386326,pKi,Ki
,,2447246,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)NC5CCCC5)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '13.97', 'le': '0.26', 'lle': '2.33', 'sei': '9.84'}",,CHEMBL510344,,CHEMBL510344,7.52,0,http://www.openphacts.org/units/Nanomolar,719669,=,1,1,=,,Ki,nM,,30.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,30.0,Ki,30.0,7.522878745280337,pKi,Ki
,,2447247,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N(C)C)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '16.52', 'le': '0.31', 'lle': '4.02', 'sei': '12.17'}",,CHEMBL452802,,CHEMBL452802,8.24,0,http://www.openphacts.org/units/Nanomolar,719668,=,1,1,=,,Ki,nM,,5.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,5.8,Ki,5.8,8.236572006437063,pKi,Ki
,,2447248,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.03', 'le': '0.34', 'lle': '4.86', 'sei': '9.38'}",,CHEMBL507737,,CHEMBL507737,8.48,0,http://www.openphacts.org/units/Nanomolar,719667,=,1,1,=,,Ki,nM,,3.3,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,3.3,Ki,3.3,8.481486060122112,pKi,Ki
,,2447249,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.66', 'le': '0.35', 'lle': '4.02', 'sei': '15.54'}",,CHEMBL452535,,CHEMBL452535,8.80,0,http://www.openphacts.org/units/Nanomolar,719666,=,1,1,=,,Ki,nM,,1.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.6,Ki,1.6,8.795880017344075,pKi,Ki
,,2447250,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CO)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.84', 'le': '0.36', 'lle': '4.49', 'sei': '12.75'}",,CHEMBL511082,,CHEMBL511082,8.62,0,http://www.openphacts.org/units/Nanomolar,719577,=,1,1,=,,Ki,nM,,2.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,2.4,Ki,2.4,8.619788758288394,pKi,Ki
,,2447251,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C#N)CC4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '19.33', 'le': '0.36', 'lle': '4.08', 'sei': '12.29'}",,CHEMBL508927,,CHEMBL508927,8.74,0,http://www.openphacts.org/units/Nanomolar,719576,=,1,1,=,,Ki,nM,,1.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.8,Ki,1.8,8.744727494896694,pKi,Ki
,,2447252,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.40', 'le': '0.35', 'lle': '5.47', 'sei': '8.10'}",,CHEMBL206335,RAZAXABAN,CHEMBL206335,9.72,1,http://www.openphacts.org/units/Nanomolar,719574,=,1,1,=,,Ki,nM,,0.19,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.19,Ki,0.19,9.721246399047171,pKi,Ki
,,2447253,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.29', 'le': '0.34', 'lle': '3.69', 'sei': '18.82'}",,CHEMBL218525,,CHEMBL218525,9.52,0,http://www.openphacts.org/units/Nanomolar,719492,=,1,1,=,,Ki,nM,,0.3,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.3,Ki,0.3,9.522878745280337,pKi,Ki
,,2447279,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '16.21', 'le': '0.30', 'lle': '3.78', 'sei': '12.87'}",,CHEMBL221296,,CHEMBL221296,9.12,1,http://www.openphacts.org/units/Nanomolar,720116,=,1,1,=,,Ki,nM,,0.76,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.76,Ki,0.76,9.119186407719209,pKi,Ki
,,2447280,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CNC(C)C)cc2)CC3)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '16.56', 'le': '0.31', 'lle': '2.58', 'sei': '14.91'}",,CHEMBL459430,,CHEMBL459430,8.85,0,http://www.openphacts.org/units/Nanomolar,718762,=,1,1,=,,Ki,nM,,1.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.4,Ki,1.4,8.853871964321762,pKi,Ki
,,2447281,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc(OC)cc4)c3C2=O)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '18.86', 'le': '0.35', 'lle': '4.06', 'sei': '16.08'}",,CHEMBL459849,,CHEMBL459849,9.55,0,http://www.openphacts.org/units/Nanomolar,718761,=,1,1,=,,Ki,nM,,0.28,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.28,Ki,0.28,9.55284196865778,pKi,Ki
,,2447286,[],CHEMBL946423,Inhibition of human factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,,,CHEMBL1157522,Bioorg Med Chem Lett,2008,"{'bei': '20.40', 'le': '0.37', 'lle': '6.25', 'sei': '9.59'}",,CHEMBL237226,,CHEMBL237226,9.82,0,http://www.openphacts.org/units/Nanomolar,718866,=,1,1,=,,Ki,nM,,0.15,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.15,Ki,0.15,9.823908740944319,pKi,Ki
,,2498674,[],CHEMBL981506,Inhibition of human factor 10a by Lineweaver-Burke plot,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,,,CHEMBL1143358,Bioorg Med Chem,2009,"{'bei': '16.62', 'le': '0.31', 'lle': '3.40', 'sei': '5.98'}",,CHEMBL19902,DX-9065A,CHEMBL19902,7.39,1,http://www.openphacts.org/units/Nanomolar,751477,=,1,1,=,,Ki,nM,,41.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.041,Ki,41.0,7.3872161432802645,pKi,Ki
,,2498675,[],CHEMBL981506,Inhibition of human factor 10a by Lineweaver-Burke plot,B,,,BAO_0000192,BAO_0000357,single protein format,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,,,CHEMBL1143358,Bioorg Med Chem,2009,"{'bei': '15.73', 'le': '0.32', 'lle': '5.50', 'sei': '7.74'}",,CHEMBL479863,,CHEMBL479863,8.54,0,http://www.openphacts.org/units/Nanomolar,750918,=,1,1,=,,Ki,nM,,2.85,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.00285,Ki,2.85,8.54515513999149,pKi,Ki
,,2517460,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '21.56', 'le': '0.44', 'lle': '6.88', 'sei': '10.66'}",,CHEMBL198362,RIVAROXABAN,CHEMBL198362,9.40,0,http://www.openphacts.org/units/Nanomolar,733799,=,1,1,=,,Ki,nM,,0.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.4,Ki,0.4,9.397940008672037,pKi,Ki
,,2517462,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '21.97', 'le': '0.41', 'lle': '7.40', 'sei': '9.12'}",,CHEMBL231779,APIXABAN,CHEMBL231779,10.10,1,http://www.openphacts.org/units/Nanomolar,732967,=,1,1,=,,Ki,nM,,0.08,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.08,Ki,0.08,10.096910013008056,pKi,Ki
,,2517464,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '22.70', 'le': '0.46', 'lle': '5.58', 'sei': '10.55'}",,CHEMBL221906,,CHEMBL221906,10.36,0,http://www.openphacts.org/units/Nanomolar,732952,=,1,1,=,,Ki,nM,,0.044,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.044,Ki,0.044,10.356547323513812,pKi,Ki
,,2517465,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '21.55', 'le': '0.44', 'lle': '5.30', 'sei': '10.41'}",,CHEMBL472967,,CHEMBL472967,10.22,0,http://www.openphacts.org/units/Nanomolar,732959,=,1,1,=,,Ki,nM,,0.06,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.06,Ki,0.06,10.221848749616356,pKi,Ki
,,2517466,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '21.98', 'le': '0.42', 'lle': '5.79', 'sei': '9.25'}",,CHEMBL512351,BETRIXABAN,CHEMBL512351,9.93,0,http://www.openphacts.org/units/Nanomolar,733482,=,1,1,=,,Ki,nM,,0.117,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.117,Ki,0.117,9.931814138253838,pKi,Ki
,,2517467,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2F)c(C(=O)Nc2ccc(Cl)cn2)c1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '21.24', 'le': '0.41', 'lle': '5.71', 'sei': '9.29'}",,CHEMBL515919,,CHEMBL515919,9.98,0,http://www.openphacts.org/units/Nanomolar,733796,=,1,1,=,,Ki,nM,,0.105,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.105,Ki,0.105,9.978810700930062,pKi,Ki
,,2517468,[],CHEMBL968695,Inhibition of Factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1,,,CHEMBL1138586,Bioorg Med Chem Lett,2009,"{'bei': '20.99', 'le': '0.40', 'lle': '4.72', 'sei': '9.02'}",,CHEMBL471725,,CHEMBL471725,8.85,0,http://www.openphacts.org/units/Nanomolar,733479,=,1,1,=,,Ki,nM,,1.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.4,Ki,1.4,8.853871964321762,pKi,Ki
,,2619854,[],CHEMBL1010168,Binding affinity to human coagulation factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,,,CHEMBL1154516,Bioorg Med Chem Lett,2009,"{'bei': '20.71', 'le': '0.39', 'lle': '5.39', 'sei': '16.41'}",,CHEMBL460884,,CHEMBL460884,9.74,1,http://www.openphacts.org/units/Nanomolar,777786,=,1,1,=,,Ki,nM,,0.18,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.18,Ki,0.18,9.744727494896694,pKi,Ki
,,2619855,[],CHEMBL1010168,Binding affinity to human coagulation factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCC1(c2ccc(N3CCC4C(S(C)(=O)=O)=NN(c5ccc(OC)cc5)C4C3=O)cc2)CC1,,,CHEMBL1154516,Bioorg Med Chem Lett,2009,"{'bei': '19.93', 'le': '0.39', 'lle': '7.07', 'sei': '10.54'}",,CHEMBL512467,,CHEMBL512467,9.62,0,http://www.openphacts.org/units/Nanomolar,777861,=,1,1,=,,Ki,nM,,0.24,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.24,Ki,0.24,9.619788758288394,pKi,Ki
,,2619856,[],CHEMBL1010168,Binding affinity to human coagulation factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,,,CHEMBL1154516,Bioorg Med Chem Lett,2009,"{'bei': '23.03', 'le': '0.42', 'lle': '7.83', 'sei': '10.01'}",,CHEMBL468792,,CHEMBL468792,10.26,0,http://www.openphacts.org/units/Nanomolar,777862,=,1,1,=,,Ki,nM,,0.055,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.055,Ki,0.055,10.259637310505756,pKi,Ki
,,2619857,[],CHEMBL1010168,Binding affinity to human coagulation factor 10a,B,,,BAO_0000192,BAO_0000357,single protein format,CNCC1(c2ccc(N3CCc4c(C#N)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,,,CHEMBL1154516,Bioorg Med Chem Lett,2009,"{'bei': '22.98', 'le': '0.42', 'lle': '6.61', 'sei': '11.81'}",,CHEMBL516771,,CHEMBL516771,9.82,0,http://www.openphacts.org/units/Nanomolar,777863,=,1,1,=,,Ki,nM,,0.15,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.15,Ki,0.15,9.823908740944319,pKi,Ki
